"id","bookid","chapterid","verseno","versetext","imageurl","icon","tagrefs","verserefs","topicrefs","seqno","bookno"
7032,JOSH,12,5,"And reigned in mount Hermon, and in Salcah, and in all Bashan, unto the border of the Geshurites and the Maachathites, and half Gilead, the border of Sihon king of Heshbon.",,,,,,7032,6
7033,JOSH,12,6,"Them did Moses the servant of the LORD and the children of Israel smite: and Moses the servant of the LORD gave it for a possession unto the Reubenites, and the Gadites, and the half tribe of Manasseh.",,,,,,7033,6
7034,JOSH,12,7,"And these are the kings of the country which Joshua and the children of Israel smote on this side Jordan on the west, from Baalgad in the valley of Lebanon even unto the mount Halak, that goeth up to Seir; which Joshua gave unto the tribes of Israel for a possession according to their divisions;",,,,,,7034,6
7035,JOSH,12,8,"In the mountains, and in the valleys, and in the plains, and in the springs, and in the wilderness, and in the south country; the Hittites, the Amorites, and the Canaanites, the Perizzites, the Hivites, and the Jebusites:",,,,,,7035,6
7036,JOSH,12,9,"The king of Jericho, one; the king of Ai, which is beside Bethel, one;",,,,,,7036,6
7037,JOSH,12,10,"The king of Jerusalem, one; the king of Hebron, one;",,,,,,7037,6
7038,JOSH,12,11,"The king of Jarmuth, one; the king of Lachish, one;",,,,,,7038,6
7039,JOSH,12,12,"The king of Eglon, one; the king of Gezer, one;",,,,,,7039,6
7040,JOSH,12,13,"The king of Debir, one; the king of Geder, one;",,,,,,7040,6
7041,JOSH,12,14,"The king of Hormah, one; the king of Arad, one;",,,,,,7041,6
7042,JOSH,12,15,"The king of Libnah, one; the king of Adullam, one;",,,,,,7042,6
7043,JOSH,12,16,"The king of Makkedah, one; the king of Bethel, one;",,,,,,7043,6
7044,JOSH,12,17,"The king of Tappuah, one; the king of Hepher, one;",,,,,,7044,6
7045,JOSH,12,18,"The king of Aphek, one; the king of Lasharon, one;",,,,,,7045,6
7046,JOSH,12,19,"The king of Madon, one; the king of Hazor, one;",,,,,,7046,6
7047,JOSH,12,20,"The king of Shimronmeron, one; the king of Achshaph, one;",,,,,,7047,6
7048,JOSH,12,21,"The king of Taanach, one; the king of Megiddo, one;",,,,,,7048,6
7049,JOSH,12,22,"The king of Kedesh, one; the king of Jokneam of Carmel, one;",,,,,,7049,6
7050,JOSH,12,23,"The king of Dor in the coast of Dor, one; the king of the nations of Gilgal, one;",,,,,,7050,6
7051,JOSH,12,24,"The king of Tirzah, one: all the kings thirty and one.",,,,,,7051,6
7052,JOSH,13,1,"Now Joshua was old and stricken in years; and the LORD said unto him, Thou art old and stricken in years, and there remaineth yet very much land to be possessed.",,,,,,7052,6
7053,JOSH,13,2,"This is the land that yet remaineth: all the borders of the Philistines, and all Geshuri,",,,,,,7053,6
7054,JOSH,13,3,"From Sihor, which is before Egypt, even unto the borders of Ekron northward, which is counted to the Canaanite: five lords of the Philistines; the Gazathites, and the Ashdothites, the Eshkalonites, the Gittites, and the Ekronites; also the Avites:",,,,,,7054,6
7055,JOSH,13,4,"From the south, all the land of the Canaanites, and Mearah that is beside the Sidonians unto Aphek, to the borders of the Amorites:",,,,,,7055,6
7056,JOSH,13,5,"And the land of the Giblites, and all Lebanon, toward the sunrising, from Baalgad under mount Hermon unto the entering into Hamath.",,,,,,7056,6
7057,JOSH,13,6,"All the inhabitants of the hill country from Lebanon unto Misrephothmaim, and all the Sidonians, them will I drive out from before the children of Israel: only divide thou it by lot unto the Israelites for an inheritance, as I have commanded thee.",,,,,,7057,6
7058,JOSH,13,7,"Now therefore divide this land for an inheritance unto the nine tribes, and the half tribe of Manasseh,",,,,,,7058,6
7059,JOSH,13,8,"With whom the Reubenites and the Gadites have received their inheritance, which Moses gave them, beyond Jordan eastward, even as Moses the servant of the LORD gave them;",,,,,,7059,6
7060,JOSH,13,9,"From Aroer, that is upon the bank of the river Arnon, and the city that is in the midst of the river, and all the plain of Medeba unto Dibon;",,,,,,7060,6
7061,JOSH,13,10,"And all the cities of Sihon king of the Amorites, which reigned in Heshbon, unto the border of the children of Ammon;",,,,,,7061,6
7062,JOSH,13,11,"And Gilead, and the border of the Geshurites and Maachathites, and all mount Hermon, and all Bashan unto Salcah;",,,,,,7062,6
7063,JOSH,13,12,"All the kingdom of Og in Bashan, which reigned in Ashtaroth and in Edrei, who remained of the remnant of the giants: for these did Moses smite, and cast them out.",,,,,,7063,6
7064,JOSH,13,13,"Nevertheless the children of Israel expelled not the Geshurites, nor the Maachathites: but the Geshurites and the Maachathites dwell among the Israelites until this day.",,,,,,7064,6
7065,JOSH,13,14,"Only unto the tribes of Levi he gave none inheritance; the sacrifices of the LORD God of Israel made by fire are their inheritance, as he said unto them.",,,,,,7065,6
7066,JOSH,13,15,And Moses gave unto the tribe of the children of Reuben inheritance according to their families.,,,,,,7066,6
7067,JOSH,13,16,"And their coast was from Aroer, that is on the bank of the river Arnon, and the city that is in the midst of the river, and all the plain by Medeba;",,,,,,7067,6
7068,JOSH,13,17,"Heshbon, and all her cities that are in the plain; Dibon, and Bamothbaal, and Bethbaalmeon,",,,,,,7068,6
7069,JOSH,13,18,"And Jahaza, and Kedemoth, and Mephaath,",,,,,,7069,6
7070,JOSH,13,19,"And Kirjathaim, and Sibmah, and Zarethshahar in the mount of the valley,",,,,,,7070,6
7071,JOSH,13,20,"And Bethpeor, and Ashdothpisgah, and Bethjeshimoth,",,,,,,7071,6
7072,JOSH,13,21,"And all the cities of the plain, and all the kingdom of Sihon king of the Amorites, which reigned in Heshbon, whom Moses smote with the princes of Midian, Evi, and Rekem, and Zur, and Hur, and Reba, which were dukes of Sihon, dwelling in the country.",,,,,,7072,6
7073,JOSH,13,22,"Balaam also the son of Beor, the soothsayer, did the children of Israel slay with the sword among them that were slain by them.",,,,,,7073,6
7074,JOSH,13,23,"And the border of the children of Reuben was Jordan, and the border thereof. This was the inheritance of the children of Reuben after their families, the cities and the villages thereof.",,,,,,7074,6
7075,JOSH,13,24,"And Moses gave inheritance unto the tribe of Gad, even unto the children of Gad according to their families.",,,,,,7075,6
7076,JOSH,13,25,"And their coast was Jazer, and all the cities of Gilead, and half the land of the children of Ammon, unto Aroer that is before Rabbah;",,,,,,7076,6
7077,JOSH,13,26,"And from Heshbon unto Ramathmizpeh, and Betonim; and from Mahanaim unto the border of Debir;",,,,,,7077,6
7078,JOSH,13,27,"And in the valley, Betharam, and Bethnimrah, and Succoth, and Zaphon, the rest of the kingdom of Sihon king of Heshbon, Jordan and his border, even unto the edge of the sea of Chinnereth on the other side Jordan eastward.",,,,,,7078,6
7079,JOSH,13,28,"This is the inheritance of the children of Gad after their families, the cities, and their villages.",,,,,,7079,6
7080,JOSH,13,29,And Moses gave inheritance unto the half tribe of Manasseh: and this was the possession of the half tribe of the children of Manasseh by their families.,,,,,,7080,6
7081,JOSH,13,30,"And their coast was from Mahanaim, all Bashan, all the kingdom of Og king of Bashan, and all the towns of Jair, which are in Bashan, threescore cities:",,,,,,7081,6
7082,JOSH,13,31,"And half Gilead, and Ashtaroth, and Edrei, cities of the kingdom of Og in Bashan, were pertaining unto the children of Machir the son of Manasseh, even to the one half of the children of Machir by their families.",,,,,,7082,6
7083,JOSH,13,32,"These are the countries which Moses did distribute for inheritance in the plains of Moab, on the other side Jordan, by Jericho, eastward.",,,,,,7083,6
7084,JOSH,13,33,"But unto the tribe of Levi Moses gave not any inheritance: the LORD God of Israel was their inheritance, as he said unto them.",,,,,,7084,6
7085,JOSH,14,1,"And these are the countries which the children of Israel inherited in the land of Canaan, which Eleazar the priest, and Joshua the son of Nun, and the heads of the fathers of the tribes of the children of Israel, distributed for inheritance to them.",,,,,,7085,6
7086,JOSH,14,2,"By lot was their inheritance, as the LORD commanded by the hand of Moses, for the nine tribes, and for the half tribe.",,,,,,7086,6
7087,JOSH,14,3,For Moses had given the inheritance of two tribes and an half tribe on the other side Jordan: but unto the Levites he gave none inheritance among them.,,,,,,7087,6
7088,JOSH,14,4,"For the children of Joseph were two tribes, Manasseh and Ephraim: therefore they gave no part unto the Levites in the land, save cities to dwell in, with their suburbs for their cattle and for their substance.",,,,,,7088,6
7089,JOSH,14,5,"As the LORD commanded Moses, so the children of Israel did, and they divided the land.",,,,,,7089,6
7090,JOSH,14,6,"Then the children of Judah came unto Joshua in Gilgal: and Caleb the son of Jephunneh the Kenezite said unto him, Thou knowest the thing that the LORD said unto Moses the man of God concerning me and thee in Kadeshbarnea.",,,,,,7090,6
7091,JOSH,14,7,Forty years old was I when Moses the servant of the LORD sent me from Kadeshbarnea to espy out the land; and I brought him word again as it was in mine heart.,,,,,,7091,6
7092,JOSH,14,8,Nevertheless my brethren that went up with me made the heart of the people melt: but I wholly followed the LORD my God.,,,,,,7092,6
7093,JOSH,14,9,"And Moses sware on that day, saying, Surely the land whereon thy feet have trodden shall be thine inheritance, and thy children's for ever, because thou hast wholly followed the LORD my God.",,,,,,7093,6
7094,JOSH,14,10,"And now, behold, the LORD hath kept me alive, as he said, these forty and five years, even since the LORD spake this word unto Moses, while the children of Israel wandered in the wilderness: and now, lo, I am this day fourscore and five years old.",,,,,,7094,6
7095,JOSH,14,11,"As yet I am as strong this day as I was in the day that Moses sent me: as my strength was then, even so is my strength now, for war, both to go out, and to come in.",,,,,,7095,6
7096,JOSH,14,12,"Now therefore give me this mountain, whereof the LORD spake in that day; for thou heardest in that day how the Anakims were there, and that the cities were great and fenced: if so be the LORD will be with me, then I shall be able to drive them out, as the LORD said.",,,,,,7096,6
7097,JOSH,14,13,"And Joshua blessed him, and gave unto Caleb the son of Jephunneh Hebron for an inheritance.",,,,,,7097,6
7098,JOSH,14,14,"Hebron therefore became the inheritance of Caleb the son of Jephunneh the Kenezite unto this day, because that he wholly followed the LORD God of Israel.",,,,,,7098,6
7099,JOSH,14,15,And the name of Hebron before was Kirjatharba; which Arba was a great man among the Anakims. And the land had rest from war.,,,,,,7099,6
7100,JOSH,15,1,This then was the lot of the tribe of the children of Judah by their families; even to the border of Edom the wilderness of Zin southward was the uttermost part of the south coast.,,,,,,7100,6
7101,JOSH,15,2,"And their south border was from the shore of the salt sea, from the bay that looketh southward:",,,,,,7101,6
7102,JOSH,15,3,"And it went out to the south side to Maalehacrabbim, and passed along to Zin, and ascended up on the south side unto Kadeshbarnea, and passed along to Hezron, and went up to Adar, and fetched a compass to Karkaa:",,,,,,7102,6
7103,JOSH,15,4,"From thence it passed toward Azmon, and went out unto the river of Egypt; and the goings out of that coast were at the sea: this shall be your south coast.",,,,,,7103,6
7104,JOSH,15,5,"And the east border was the salt sea, even unto the end of Jordan. And their border in the north quarter was from the bay of the sea at the uttermost part of Jordan:",,,,,,7104,6
7105,JOSH,15,6,"And the border went up to Bethhogla, and passed along by the north of Betharabah; and the border went up to the stone of Bohan the son of Reuben:",,,,,,7105,6
7106,JOSH,15,7,"And the border went up toward Debir from the valley of Achor, and so northward, looking toward Gilgal, that is before the going up to Adummim, which is on the south side of the river: and the border passed toward the waters of Enshemesh, and the goings out thereof were at Enrogel:",,,,,,7106,6
7107,JOSH,15,8,"And the border went up by the valley of the son of Hinnom unto the south side of the Jebusite; the same is Jerusalem: and the border went up to the top of the mountain that lieth before the valley of Hinnom westward, which is at the end of the valley of the giants northward:",,,,,,7107,6
7108,JOSH,15,9,"And the border was drawn from the top of the hill unto the fountain of the water of Nephtoah, and went out to the cities of mount Ephron; and the border was drawn to Baalah, which is Kirjathjearim:",,,,,,7108,6
7109,JOSH,15,10,"And the border compassed from Baalah westward unto mount Seir, and passed along unto the side of mount Jearim, which is Chesalon, on the north side, and went down to Bethshemesh, and passed on to Timnah:",,,,,,7109,6
7110,JOSH,15,11,"And the border went out unto the side of Ekron northward: and the border was drawn to Shicron, and passed along to mount Baalah, and went out unto Jabneel; and the goings out of the border were at the sea.",,,,,,7110,6
7111,JOSH,15,12,"And the west border was to the great sea, and the coast thereof. This is the coast of the children of Judah round about according to their families.",,,,,,7111,6
7112,JOSH,15,13,"And unto Caleb the son of Jephunneh he gave a part among the children of Judah, according to the commandment of the LORD to Joshua, even the city of Arba the father of Anak, which city is Hebron.",,,,,,7112,6
7113,JOSH,15,14,"And Caleb drove thence the three sons of Anak, Sheshai, and Ahiman, and Talmai, the children of Anak.",,,,,,7113,6
7114,JOSH,15,15,And he went up thence to the inhabitants of Debir: and the name of Debir before was Kirjathsepher.,,,,,,7114,6
7115,JOSH,15,16,"And Caleb said, He that smiteth Kirjathsepher, and taketh it, to him will I give Achsah my daughter to wife.",,,,,,7115,6
7116,JOSH,15,17,"And Othniel the son of Kenaz, the brother of Caleb, took it: and he gave him Achsah his daughter to wife.",,,,,,7116,6
7117,JOSH,15,18,"And it came to pass, as she came unto him, that she moved him to ask of her father a field: and she lighted off her ass; and Caleb said unto her, What wouldest thou?",,,,,,7117,6
7118,JOSH,15,19,"Who answered, Give me a blessing; for thou hast given me a south land; give me also springs of water. And he gave her the upper springs, and the nether springs.",,,,,,7118,6
7119,JOSH,15,20,This is the inheritance of the tribe of the children of Judah according to their families.,,,,,,7119,6
7120,JOSH,15,21,"And the uttermost cities of the tribe of the children of Judah toward the coast of Edom southward were Kabzeel, and Eder, and Jagur,",,,,,,7120,6
7121,JOSH,15,22,"And Kinah, and Dimonah, and Adadah,",,,,,,7121,6
7122,JOSH,15,23,"And Kedesh, and Hazor, and Ithnan,",,,,,,7122,6
7123,JOSH,15,24,"Ziph, and Telem, and Bealoth,",,,,,,7123,6
7124,JOSH,15,25,"And Hazor, Hadattah, and Kerioth, and Hezron, which is Hazor,",,,,,,7124,6
7125,JOSH,15,26,"Amam, and Shema, and Moladah,",,,,,,7125,6
7126,JOSH,15,27,"And Hazargaddah, and Heshmon, and Bethpalet,",,,,,,7126,6
7127,JOSH,15,28,"And Hazarshual, and Beersheba, and Bizjothjah,",,,,,,7127,6
7128,JOSH,15,29,"Baalah, and Iim, and Azem,",,,,,,7128,6
7129,JOSH,15,30,"And Eltolad, and Chesil, and Hormah,",,,,,,7129,6
7130,JOSH,15,31,"And Ziklag, and Madmannah, and Sansannah,",,,,,,7130,6
7131,JOSH,15,32,"And Lebaoth, and Shilhim, and Ain, and Rimmon: all the cities are twenty and nine, with their villages:",,,,,,7131,6
7132,JOSH,15,33,"And in the valley, Eshtaol, and Zoreah, and Ashnah,",,,,,,7132,6
7133,JOSH,15,34,"And Zanoah, and Engannim, Tappuah, and Enam,",,,,,,7133,6
7134,JOSH,15,35,"Jarmuth, and Adullam, Socoh, and Azekah,",,,,,,7134,6
7135,JOSH,15,36,"And Sharaim, and Adithaim, and Gederah, and Gederothaim; fourteen cities with their villages:",,,,,,7135,6
7136,JOSH,15,37,"Zenan, and Hadashah, and Migdalgad,",,,,,,7136,6
7137,JOSH,15,38,"And Dilean, and Mizpeh, and Joktheel,",,,,,,7137,6
7138,JOSH,15,39,"Lachish, and Bozkath, and Eglon,",,,,,,7138,6
7139,JOSH,15,40,"And Cabbon, and Lahmam, and Kithlish,",,,,,,7139,6
7140,JOSH,15,41,"And Gederoth, Bethdagon, and Naamah, and Makkedah; sixteen cities with their villages:",,,,,,7140,6
7141,JOSH,15,42,"Libnah, and Ether, and Ashan,",,,,,,7141,6
7142,JOSH,15,43,"And Jiphtah, and Ashnah, and Nezib,",,,,,,7142,6
7143,JOSH,15,44,"And Keilah, and Achzib, and Mareshah; nine cities with their villages:",,,,,,7143,6
7144,JOSH,15,45,"Ekron, with her towns and her villages:",,,,,,7144,6
7145,JOSH,15,46,"From Ekron even unto the sea, all that lay near Ashdod, with their villages:",,,,,,7145,6
7146,JOSH,15,47,"Ashdod with her towns and her villages, Gaza with her towns and her villages, unto the river of Egypt, and the great sea, and the border thereof:",,,,,,7146,6
7147,JOSH,15,48,"And in the mountains, Shamir, and Jattir, and Socoh,",,,,,,7147,6
7148,JOSH,15,49,"And Dannah, and Kirjathsannah, which is Debir,",,,,,,7148,6
7149,JOSH,15,50,"And Anab, and Eshtemoh, and Anim,",,,,,,7149,6
7150,JOSH,15,51,"And Goshen, and Holon, and Giloh; eleven cities with their villages:",,,,,,7150,6
7151,JOSH,15,52,"Arab, and Dumah, and Eshean,",,,,,,7151,6
7152,JOSH,15,53,"And Janum, and Bethtappuah, and Aphekah,",,,,,,7152,6
7153,JOSH,15,54,"And Humtah, and Kirjatharba, which is Hebron, and Zior; nine cities with their villages:",,,,,,7153,6
7154,JOSH,15,55,"Maon, Carmel, and Ziph, and Juttah,",,,,,,7154,6
7155,JOSH,15,56,"And Jezreel, and Jokdeam, and Zanoah,",,,,,,7155,6
7156,JOSH,15,57,"Cain, Gibeah, and Timnah; ten cities with their villages:",,,,,,7156,6
7157,JOSH,15,58,"Halhul, Bethzur, and Gedor,",,,,,,7157,6
7158,JOSH,15,59,"And Maarath, and Bethanoth, and Eltekon; six cities with their villages:",,,,,,7158,6
7159,JOSH,15,60,"Kirjathbaal, which is Kirjathjearim, and Rabbah; two cities with their villages:",,,,,,7159,6
7160,JOSH,15,61,"In the wilderness, Betharabah, Middin, and Secacah,",,,,,,7160,6
7161,JOSH,15,62,"And Nibshan, and the city of Salt, and Engedi; six cities with their villages.",,,,,,7161,6
7162,JOSH,15,63,"As for the Jebusites the inhabitants of Jerusalem, the children of Judah could not drive them out; but the Jebusites dwell with the children of Judah at Jerusalem unto this day.",,,,,,7162,6
7163,JOSH,16,1,"And the lot of the children of Joseph fell from Jordan by Jericho, unto the water of Jericho on the east, to the wilderness that goeth up from Jericho throughout mount Bethel,",,,,,,7163,6
7164,JOSH,16,2,"And goeth out from Bethel to Luz, and passeth along unto the borders of Archi to Ataroth,",,,,,,7164,6
7165,JOSH,16,3,"And goeth down westward to the coast of Japhleti, unto the coast of Bethhoron the nether, and to Gezer; and the goings out thereof are at the sea.",,,,,,7165,6
7166,JOSH,16,4,"So the children of Joseph, Manasseh and Ephraim, took their inheritance.",,,,,,7166,6
7167,JOSH,16,5,"And the border of the children of Ephraim according to their families was thus: even the border of their inheritance on the east side was Atarothaddar, unto Bethhoron the upper;",,,,,,7167,6
7168,JOSH,16,6,"And the border went out toward the sea to Michmethah on the north side; and the border went about eastward unto Taanathshiloh, and passed by it on the east to Janohah;",,,,,,7168,6
7169,JOSH,16,7,"And it went down from Janohah to Ataroth, and to Naarath, and came to Jericho, and went out at Jordan.",,,,,,7169,6
7170,JOSH,16,8,The border went out from Tappuah westward unto the river Kanah; and the goings out thereof were at the sea. This is the inheritance of the tribe of the children of Ephraim by their families.,,,,,,7170,6
7171,JOSH,16,9,"And the separate cities for the children of Ephraim were among the inheritance of the children of Manasseh, all the cities with their villages.",,,,,,7171,6
7172,JOSH,16,10,"And they drave not out the Canaanites that dwelt in Gezer: but the Canaanites dwell among the Ephraimites unto this day, and serve under tribute.",,,,,,7172,6
7173,JOSH,17,1,"There was also a lot for the tribe of Manasseh; for he was the firstborn of Joseph; to wit, for Machir the firstborn of Manasseh, the father of Gilead: because he was a man of war, therefore he had Gilead and Bashan.",,,,,,7173,6
7174,JOSH,17,2,"There was also a lot for the rest of the children of Manasseh by their families; for the children of Abiezer, and for the children of Helek, and for the children of Asriel, and for the children of Shechem, and for the children of Hepher, and for the children of Shemida: these were the male children of Manasseh the son of Joseph by their families.",,,,,,7174,6
7175,JOSH,17,3,"But Zelophehad, the son of Hepher, the son of Gilead, the son of Machir, the son of Manasseh, had no sons, but daughters: and these are the names of his daughters, Mahlah, and Noah, Hoglah, Milcah, and Tirzah.",,,,,,7175,6
7176,JOSH,17,4,"And they came near before Eleazar the priest, and before Joshua the son of Nun, and before the princes, saying, The LORD commanded Moses to give us an inheritance among our brethren. Therefore according to the commandment of the LORD he gave them an inheritance among the brethren of their father.",,,,,,7176,6
7177,JOSH,17,5,"And there fell ten portions to Manasseh, beside the land of Gilead and Bashan, which were on the other side Jordan;",,,,,,7177,6
7178,JOSH,17,6,Because the daughters of Manasseh had an inheritance among his sons: and the rest of Manasseh's sons had the land of Gilead.,,,,,,7178,6
7179,JOSH,17,7,"And the coast of Manasseh was from Asher to Michmethah, that lieth before Shechem; and the border went along on the right hand unto the inhabitants of Entappuah.",,,,,,7179,6
7180,JOSH,17,8,Now Manasseh had the land of Tappuah: but Tappuah on the border of Manasseh belonged to the children of Ephraim;,,,,,,7180,6
7181,JOSH,17,9,"And the coast descended unto the river Kanah, southward of the river: these cities of Ephraim are among the cities of Manasseh: the coast of Manasseh also was on the north side of the river, and the outgoings of it were at the sea:",,,,,,7181,6
7182,JOSH,17,10,"Southward it was Ephraim's, and northward it was Manasseh's, and the sea is his border; and they met together in Asher on the north, and in Issachar on the east.",,,,,,7182,6
7183,JOSH,17,11,"And Manasseh had in Issachar and in Asher Bethshean and her towns, and Ibleam and her towns, and the inhabitants of Dor and her towns, and the inhabitants of Endor and her towns, and the inhabitants of Taanach and her towns, and the inhabitants of Megiddo and her towns, even three countries.",,,,,,7183,6
7184,JOSH,17,12,Yet the children of Manasseh could not drive out the inhabitants of those cities; but the Canaanites would dwell in that land.,,,,,,7184,6
7185,JOSH,17,13,"Yet it came to pass, when the children of Israel were waxen strong, that they put the Canaanites to tribute, but did not utterly drive them out.",,,,,,7185,6
7186,JOSH,17,14,"And the children of Joseph spake unto Joshua, saying, Why hast thou given me but one lot and one portion to inherit, seeing I am a great people, forasmuch as the LORD hath blessed me hitherto?",,,,,,7186,6
7187,JOSH,17,15,"And Joshua answered them, If thou be a great people, then get thee up to the wood country, and cut down for thyself there in the land of the Perizzites and of the giants, if mount Ephraim be too narrow for thee.",,,,,,7187,6
7188,JOSH,17,16,"And the children of Joseph said, The hill is not enough for us: and all the Canaanites that dwell in the land of the valley have chariots of iron, both they who are of Bethshean and her towns, and they who are of the valley of Jezreel.",,,,,,7188,6
7189,JOSH,17,17,"And Joshua spake unto the house of Joseph, even to Ephraim and to Manasseh, saying, Thou art a great people, and hast great power: thou shalt not have one lot only:",,,,,,7189,6
7190,JOSH,17,18,"But the mountain shall be thine; for it is a wood, and thou shalt cut it down: and the outgoings of it shall be thine: for thou shalt drive out the Canaanites, though they have iron chariots, and though they be strong.",,,,,,7190,6
7191,JOSH,18,1,"And the whole congregation of the children of Israel assembled together at Shiloh, and set up the tabernacle of the congregation there. And the land was subdued before them.",,,,,,7191,6
7192,JOSH,18,2,"And there remained among the children of Israel seven tribes, which had not yet received their inheritance.",,,,,,7192,6
7193,JOSH,18,3,"And Joshua said unto the children of Israel, How long are ye slack to go to possess the land, which the LORD God of your fathers hath given you?",,,,,,7193,6
7194,JOSH,18,4,"Give out from among you three men for each tribe: and I will send them, and they shall rise, and go through the land, and describe it according to the inheritance of them; and they shall come again to me.",,,,,,7194,6
7195,JOSH,18,5,"And they shall divide it into seven parts: Judah shall abide in their coast on the south, and the house of Joseph shall abide in their coasts on the north.",,,,,,7195,6
7196,JOSH,18,6,"Ye shall therefore describe the land into seven parts, and bring the description hither to me, that I may cast lots for you here before the LORD our God.",,,,,,7196,6
7197,JOSH,18,7,"But the Levites have no part among you; for the priesthood of the LORD is their inheritance: and Gad, and Reuben, and half the tribe of Manasseh, have received their inheritance beyond Jordan on the east, which Moses the servant of the LORD gave them.",,,,,,7197,6
7198,JOSH,18,8,"And the men arose, and went away: and Joshua charged them that went to describe the land, saying, Go and walk through the land, and describe it, and come again to me, that I may here cast lots for you before the LORD in Shiloh.",,,,,,7198,6
7199,JOSH,18,9,"And the men went and passed through the land, and described it by cities into seven parts in a book, and came again to Joshua to the host at Shiloh.",,,,,,7199,6
7200,JOSH,18,10,And Joshua cast lots for them in Shiloh before the LORD: and there Joshua divided the land unto the children of Israel according to their divisions.,,,,,,7200,6
7201,JOSH,18,11,And the lot of the tribe of the children of Benjamin came up according to their families: and the coast of their lot came forth between the children of Judah and the children of Joseph.,,,,,,7201,6
7202,JOSH,18,12,"And their border on the north side was from Jordan; and the border went up to the side of Jericho on the north side, and went up through the mountains westward; and the goings out thereof were at the wilderness of Bethaven.",,,,,,7202,6
7203,JOSH,18,13,"And the border went over from thence toward Luz, to the side of Luz, which is Bethel, southward; and the border descended to Atarothadar, near the hill that lieth on the south side of the nether Bethhoron.",,,,,,7203,6
7204,JOSH,18,14,"And the border was drawn thence, and compassed the corner of the sea southward, from the hill that lieth before Bethhoron southward; and the goings out thereof were at Kirjathbaal, which is Kirjathjearim, a city of the children of Judah: this was the west quarter.",,,,,,7204,6
7205,JOSH,18,15,"And the south quarter was from the end of Kirjathjearim, and the border went out on the west, and went out to the well of waters of Nephtoah:",,,,,,7205,6
7206,JOSH,18,16,"And the border came down to the end of the mountain that lieth before the valley of the son of Hinnom, and which is in the valley of the giants on the north, and descended to the valley of Hinnom, to the side of Jebusi on the south, and descended to Enrogel,",,,,,,7206,6
7207,JOSH,18,17,"And was drawn from the north, and went forth to Enshemesh, and went forth toward Geliloth, which is over against the going up of Adummim, and descended to the stone of Bohan the son of Reuben,",,,,,,7207,6
7208,JOSH,18,18,"And passed along toward the side over against Arabah northward, and went down unto Arabah:",,,,,,7208,6
7209,JOSH,18,19,And the border passed along to the side of Bethhoglah northward: and the outgoings of the border were at the north bay of the salt sea at the south end of Jordan: this was the south coast.,,,,,,7209,6
7210,JOSH,18,20,"And Jordan was the border of it on the east side. This was the inheritance of the children of Benjamin, by the coasts thereof round about, according to their families.",,,,,,7210,6
7211,JOSH,18,21,"Now the cities of the tribe of the children of Benjamin according to their families were Jericho, and Bethhoglah, and the valley of Keziz,",,,,,,7211,6
7212,JOSH,18,22,"And Betharabah, and Zemaraim, and Bethel,",,,,,,7212,6
7213,JOSH,18,23,"And Avim, and Pharah, and Ophrah,",,,,,,7213,6
7214,JOSH,18,24,"And Chepharhaammonai, and Ophni, and Gaba; twelve cities with their villages:",,,,,,7214,6
7215,JOSH,18,25,"Gibeon, and Ramah, and Beeroth,",,,,,,7215,6
7216,JOSH,18,26,"And Mizpeh, and Chephirah, and Mozah,",,,,,,7216,6
7217,JOSH,18,27,"And Rekem, and Irpeel, and Taralah,",,,,,,7217,6
7218,JOSH,18,28,"And Zelah, Eleph, and Jebusi, which is Jerusalem, Gibeath, and Kirjath; fourteen cities with their villages. This is the inheritance of the children of Benjamin according to their families.",,,,,,7218,6
7219,JOSH,19,1,"And the second lot came forth to Simeon, even for the tribe of the children of Simeon according to their families: and their inheritance was within the inheritance of the children of Judah.",,,,,,7219,6
7220,JOSH,19,2,"And they had in their inheritance Beersheba, and Sheba, and Moladah,",,,,,,7220,6
7221,JOSH,19,3,"And Hazarshual, and Balah, and Azem,",,,,,,7221,6
7222,JOSH,19,4,"And Eltolad, and Bethul, and Hormah,",,,,,,7222,6
7223,JOSH,19,5,"And Ziklag, and Bethmarcaboth, and Hazarsusah,",,,,,,7223,6
7224,JOSH,19,6,"And Bethlebaoth, and Sharuhen; thirteen cities and their villages:",,,,,,7224,6
7225,JOSH,19,7,"Ain, Remmon, and Ether, and Ashan; four cities and their villages:",,,,,,7225,6
7226,JOSH,19,8,"And all the villages that were round about these cities to Baalathbeer, Ramath of the south. This is the inheritance of the tribe of the children of Simeon according to their families.",,,,,,7226,6
7227,JOSH,19,9,Out of the portion of the children of Judah was the inheritance of the children of Simeon: for the part of the children of Judah was too much for them: therefore the children of Simeon had their inheritance within the inheritance of them.,,,,,,7227,6
7228,JOSH,19,10,And the third lot came up for the children of Zebulun according to their families: and the border of their inheritance was unto Sarid:,,,,,,7228,6
7229,JOSH,19,11,"And their border went up toward the sea, and Maralah, and reached to Dabbasheth, and reached to the river that is before Jokneam;",,,,,,7229,6
7230,JOSH,19,12,"And turned from Sarid eastward toward the sunrising unto the border of Chislothtabor, and then goeth out to Daberath, and goeth up to Japhia,",,,,,,7230,6
7231,JOSH,19,13,"And from thence passeth on along on the east to Gittahhepher, to Ittahkazin, and goeth out to Remmonmethoar to Neah;",,,,,,7231,6
7232,JOSH,19,14,And the border compasseth it on the north side to Hannathon: and the outgoings thereof are in the valley of Jiphthahel:,,,,,,7232,6
