"id","bookid","chapterid","verseno","versetext","imageurl","icon","tagrefs","verserefs","topicrefs","seqno","bookno"
1739,EXOD,8,28,"And Pharaoh said, I will let you go, that ye may sacrifice to the LORD your God in the wilderness; only ye shall not go very far away: entreat for me.",,,,,,1739,2
1740,EXOD,8,29,"And Moses said, Behold, I go out from thee, and I will entreat the LORD that the swarms of flies may depart from Pharaoh, from his servants, and from his people, to morrow: but let not Pharaoh deal deceitfully any more in not letting the people go to sacrifice to the LORD.",,,,,,1740,2
1741,EXOD,8,30,"And Moses went out from Pharaoh, and entreated the LORD.",,,,,,1741,2
1742,EXOD,8,31,"And the LORD did according to the word of Moses; and he removed the swarms of flies from Pharaoh, from his servants, and from his people; there remained not one.",,,,,,1742,2
1743,EXOD,8,32,"And Pharaoh hardened his heart at this time also, neither would he let the people go.",,,,,,1743,2
1744,EXOD,9,1,"Then the LORD said unto Moses, Go in unto Pharaoh, and tell him, Thus saith the LORD God of the Hebrews, Let my people go, that they may serve me.",,,,,,1744,2
1745,EXOD,9,2,"For if thou refuse to let them go, and wilt hold them still,",,,,,,1745,2
1746,EXOD,9,3,"Behold, the hand of the LORD is upon thy cattle which is in the field, upon the horses, upon the asses, upon the camels, upon the oxen, and upon the sheep: there shall be a very grievous murrain.",,,,,,1746,2
1747,EXOD,9,4,And the LORD shall sever between the cattle of Israel and the cattle of Egypt: and there shall nothing die of all that is the children's of Israel.,,,,,,1747,2
1748,EXOD,9,5,"And the LORD appointed a set time, saying, To morrow the LORD shall do this thing in the land.",,,,,,1748,2
1749,EXOD,9,6,"And the LORD did that thing on the morrow, and all the cattle of Egypt died: but of the cattle of the children of Israel died not one.",,,,,,1749,2
1750,EXOD,9,7,"And Pharaoh sent, and, behold, there was not one of the cattle of the Israelites dead. And the heart of Pharaoh was hardened, and he did not let the people go.",,,,,,1750,2
1751,EXOD,9,8,"And the LORD said unto Moses and unto Aaron, Take to you handfuls of ashes of the furnace, and let Moses sprinkle it toward the heaven in the sight of Pharaoh.",,,,,,1751,2
1752,EXOD,9,9,"And it shall become small dust in all the land of Egypt, and shall be a boil breaking forth with blains upon man, and upon beast, throughout all the land of Egypt.",,,,,,1752,2
1753,EXOD,9,10,"And they took ashes of the furnace, and stood before Pharaoh; and Moses sprinkled it up toward heaven; and it became a boil breaking forth with blains upon man, and upon beast.",,,,,,1753,2
1754,EXOD,9,11,"And the magicians could not stand before Moses because of the boils; for the boil was upon the magicians, and upon all the Egyptians.",,,,,,1754,2
1755,EXOD,9,12,"And the LORD hardened the heart of Pharaoh, and he hearkened not unto them; as the LORD had spoken unto Moses.",,,,,,1755,2
1756,EXOD,9,13,"And the LORD said unto Moses, Rise up early in the morning, and stand before Pharaoh, and say unto him, Thus saith the LORD God of the Hebrews, Let my people go, that they may serve me.",,,,,,1756,2
1757,EXOD,9,14,"For I will at this time send all my plagues upon thine heart, and upon thy servants, and upon thy people; that thou mayest know that there is none like me in all the earth.",,,,,,1757,2
1758,EXOD,9,15,"For now I will stretch out my hand, that I may smite thee and thy people with pestilence; and thou shalt be cut off from the earth.",,,,,,1758,2
1759,EXOD,9,16,"And in very deed for this cause have I raised thee up, for to show in thee my power; and that my name may be declared throughout all the earth.",,,,,,1759,2
1760,EXOD,9,17,"As yet exaltest thou thyself against my people, that thou wilt not let them go?",,,,,,1760,2
1761,EXOD,9,18,"Behold, to morrow about this time I will cause it to rain a very grievous hail, such as hath not been in Egypt since the foundation thereof even until now.",,,,,,1761,2
1762,EXOD,9,19,"Send therefore now, and gather thy cattle, and all that thou hast in the field; for upon every man and beast which shall be found in the field, and shall not be brought home, the hail shall come down upon them, and they shall die.",,,,,,1762,2
1763,EXOD,9,20,He that feared the word of the LORD among the servants of Pharaoh made his servants and his cattle flee into the houses:,,,,,,1763,2
1764,EXOD,9,21,And he that regarded not the word of the LORD left his servants and his cattle in the field.,,,,,,1764,2
1765,EXOD,9,22,"And the LORD said unto Moses, Stretch forth thine hand toward heaven, that there may be hail in all the land of Egypt, upon man, and upon beast, and upon every herb of the field, throughout the land of Egypt.",,,,,,1765,2
1766,EXOD,9,23,"And Moses stretched forth his rod toward heaven: and the LORD sent thunder and hail, and the fire ran along upon the ground; and the LORD rained hail upon the land of Egypt.",,,,,,1766,2
1767,EXOD,9,24,"So there was hail, and fire mingled with the hail, very grievous, such as there was none like it in all the land of Egypt since it became a nation.",,,,,,1767,2
1768,EXOD,9,25,"And the hail smote throughout all the land of Egypt all that was in the field, both man and beast; and the hail smote every herb of the field, and brake every tree of the field.",,,,,,1768,2
1769,EXOD,9,26,"Only in the land of Goshen, where the children of Israel were, was there no hail.",,,,,,1769,2
1770,EXOD,9,27,"And Pharaoh sent, and called for Moses and Aaron, and said unto them, I have sinned this time: the LORD is righteous, and I and my people are wicked.",,,,,,1770,2
1771,EXOD,9,28,"Entreat the LORD (for it is enough) that there be no more mighty thunderings and hail; and I will let you go, and ye shall stay no longer.",,,,,,1771,2
1772,EXOD,9,29,"And Moses said unto him, As soon as I am gone out of the city, I will spread abroad my hands unto the LORD; and the thunder shall cease, neither shall there be any more hail; that thou mayest know how that the earth is the LORD's.",,,,,,1772,2
1773,EXOD,9,30,"But as for thee and thy servants, I know that ye will not yet fear the LORD God.",,,,,,1773,2
1774,EXOD,9,31,"And the flax and the barley was smitten: for the barley was in the ear, and the flax was bolled.",,,,,,1774,2
1775,EXOD,9,32,But the wheat and the rye were not smitten: for they were not grown up.,,,,,,1775,2
1776,EXOD,9,33,"And Moses went out of the city from Pharaoh, and spread abroad his hands unto the LORD: and the thunders and hail ceased, and the rain was not poured upon the earth.",,,,,,1776,2
1777,EXOD,9,34,"And when Pharaoh saw that the rain and the hail and the thunders were ceased, he sinned yet more, and hardened his heart, he and his servants.",,,,,,1777,2
1778,EXOD,9,35,"And the heart of Pharaoh was hardened, neither would he let the children of Israel go; as the LORD had spoken by Moses.",,,,,,1778,2
1779,EXOD,10,1,"And the LORD said unto Moses, Go in unto Pharaoh: for I have hardened his heart, and the heart of his servants, that I might show these my signs before him:",,,,,,1779,2
1780,EXOD,10,2,"And that thou mayest tell in the ears of thy son, and of thy son's son, what things I have wrought in Egypt, and my signs which I have done among them; that ye may know how that I am the LORD.",,,,,,1780,2
1781,EXOD,10,3,"And Moses and Aaron came in unto Pharaoh, and said unto him, Thus saith the LORD God of the Hebrews, How long wilt thou refuse to humble thyself before me? let my people go, that they may serve me.",,,,,,1781,2
1782,EXOD,10,4,"Else, if thou refuse to let my people go, behold, to morrow will I bring the locusts into thy coast:",,,,,,1782,2
1783,EXOD,10,5,"And they shall cover the face of the earth, that one cannot be able to see the earth: and they shall eat the residue of that which is escaped, which remaineth unto you from the hail, and shall eat every tree which groweth for you out of the field:",,,,,,1783,2
1784,EXOD,10,6,"And they shall fill thy houses, and the houses of all thy servants, and the houses of all the Egyptians; which neither thy fathers, nor thy fathers' fathers have seen, since the day that they were upon the earth unto this day. And he turned himself, and went out from Pharaoh.",,,,,,1784,2
1785,EXOD,10,7,"And Pharaoh's servants said unto him, How long shall this man be a snare unto us? let the men go, that they may serve the LORD their God: knowest thou not yet that Egypt is destroyed?",,,,,,1785,2
1786,EXOD,10,8,"And Moses and Aaron were brought again unto Pharaoh: and he said unto them, <font fgcolor=""#FF4444"">Go</font>, serve the LORD your God: but who are they that shall go?",,,,,,1786,2
1787,EXOD,10,9,"And Moses said, We will go with our young and with our old, with our sons and with our daughters, with our flocks and with our herds will we go; for we must hold a feast unto the LORD.",,,,,,1787,2
1788,EXOD,10,10,"And he said unto them, Let the LORD be so with you, as I will let you go, and your little ones: look to it; for evil is before you.",,,,,,1788,2
1789,EXOD,10,11,"Not so: go now ye that are men, and serve the LORD; for that ye did desire. And they were driven out from Pharaoh's presence.",,,,,,1789,2
1790,EXOD,10,12,"And the LORD said unto Moses, Stretch out thine hand over the land of Egypt for the locusts, that they may come up upon the land of Egypt, and eat every herb of the land, even all that the hail hath left.",,,,,,1790,2
1791,EXOD,10,13,"And Moses stretched forth his rod over the land of Egypt, and the LORD brought an east wind upon the land all that day, and all that night; and when it was morning, the east wind brought the locusts.",,,,,,1791,2
1792,EXOD,10,14,"And the locust went up over all the land of Egypt, and rested in all the coasts of Egypt: very grievous were they; before them there were no such locusts as they, neither after them shall be such.",,,,,,1792,2
1793,EXOD,10,15,"For they covered the face of the whole earth, so that the land was darkened; and they did eat every herb of the land, and all the fruit of the trees which the hail had left: and there remained not any green thing in the trees, or in the herbs of the field, through all the land of Egypt.",,,,,,1793,2
1794,EXOD,10,16,"Then Pharaoh called for Moses and Aaron in haste; and he said, I have sinned against the LORD your God, and against you.",,,,,,1794,2
1795,EXOD,10,17,"Now therefore forgive, I pray thee, my sin only this once, and entreat the LORD your God, that he may take away from me this death only.",,,,,,1795,2
1796,EXOD,10,18,"And he went out from Pharaoh, and entreated the LORD.",,,,,,1796,2
1797,EXOD,10,19,"And the LORD turned a mighty strong west wind, which took away the locusts, and cast them into the Red sea; there remained not one locust in all the coasts of Egypt.",,,,,,1797,2
1798,EXOD,10,20,"But the LORD hardened Pharaoh's heart, so that he would not let the children of Israel go.",,,,,,1798,2
1799,EXOD,10,21,"And the LORD said unto Moses, Stretch out thine hand toward heaven, that there may be darkness over the land of Egypt, even darkness which may be felt.",,,,,,1799,2
1800,EXOD,10,22,And Moses stretched forth his hand toward heaven; and there was a thick darkness in all the land of Egypt three days:,,,,,,1800,2
1801,EXOD,10,23,"They saw not one another, neither rose any from his place for three days: but all the children of Israel had light in their dwellings.",,,,,,1801,2
1802,EXOD,10,24,"And Pharaoh called unto Moses, and said, Go ye, serve the LORD; only let your flocks and your herds be stayed: let your little ones also go with you.",,,,,,1802,2
1803,DEUT,19,18,"And the judges shall make diligent inquisition: and, behold, if the witness be a false witness, and hath testified falsely against his brother;",,,,,,1803,5
1804,DEUT,19,19,"Then shall ye do unto him, as he had thought to have done unto his brother: so shalt thou put the evil away from among you.",,,,,,1804,5
1805,DEUT,19,20,"And those which remain shall hear, and fear, and shall henceforth commit no more any such evil among you.",,,,,,1805,5
1806,DEUT,19,21,"And thine eye shall not pity; but life shall go for life, eye for eye, tooth for tooth, hand for hand, foot for foot.",,,,,,1806,5
1807,DEUT,20,1,"When thou goest out to battle against thine enemies, and seest horses, and chariots, and a people more than thou, be not afraid of them: for the LORD thy God is with thee, which brought thee up out of the land of Egypt.",,,,,,1807,5
1808,DEUT,20,2,"And it shall be, when ye are come nigh unto the battle, that the priest shall approach and speak unto the people,",,,,,,1808,5
1809,DEUT,20,3,"And shall say unto them, Hear, O Israel, ye approach this day unto battle against your enemies: let not your hearts faint, fear not, and do not tremble, neither be ye terrified because of them;",,,,,,1809,5
1810,DEUT,20,4,"For the LORD your God is he that goeth with you, to fight for you against your enemies, to save you.",,,,,,1810,5
1811,DEUT,20,5,"And the officers shall speak unto the people, saying, What man is there that hath built a new house, and hath not dedicated it? let him go and return to his house, lest he die in the battle, and another man dedicate it.",,,,,,1811,5
1812,DEUT,20,6,"And what man is he that hath planted a vineyard, and hath not yet eaten of it? let him also go and return unto his house, lest he die in the battle, and another man eat of it.",,,,,,1812,5
1813,DEUT,20,7,"And what man is there that hath betrothed a wife, and hath not taken her? let him go and return unto his house, lest he die in the battle, and another man take her.",,,,,,1813,5
1814,DEUT,20,8,"And the officers shall speak further unto the people, and they shall say, What man is there that is fearful and fainthearted? let him go and return unto his house, lest his brethren's heart faint as well as his heart.",,,,,,1814,5
1815,DEUT,20,9,"And it shall be, when the officers have made an end of speaking unto the people that they shall make captains of the armies to lead the people.",,,,,,1815,5
1816,DEUT,20,10,"When thou comest nigh unto a city to fight against it, then proclaim peace unto it.",,,,,,1816,5
1817,DEUT,20,11,"And it shall be, if it make thee answer of peace, and open unto thee, then it shall be, that all the people that is found therein shall be tributaries unto thee, and they shall serve thee.",,,,,,1817,5
1818,DEUT,20,12,"And if it will make no peace with thee, but will make war against thee, then thou shalt besiege it:",,,,,,1818,5
1819,DEUT,20,13,"And when the LORD thy God hath delivered it into thine hands, thou shalt smite every male thereof with the edge of the sword:",,,,,,1819,5
1820,DEUT,20,14,"But the women, and the little ones, and the cattle, and all that is in the city, even all the spoil thereof, shalt thou take unto thyself; and thou shalt eat the spoil of thine enemies, which the LORD thy God hath given thee.",,,,,,1820,5
1821,DEUT,20,15,"Thus shalt thou do unto all the cities which are very far off from thee, which are not of the cities of these nations.",,,,,,1821,5
1822,DEUT,20,16,"But of the cities of these people, which the LORD thy God doth give thee for an inheritance, thou shalt save alive nothing that breatheth:",,,,,,1822,5
1823,DEUT,20,17,"But thou shalt utterly destroy them; namely, the Hittites, and the Amorites, the Canaanites, and the Perizzites, the Hivites, and the Jebusites; as the LORD thy God hath commanded thee:",,,,,,1823,5
1824,DEUT,20,18,"That they teach you not to do after all their abominations, which they have done unto their gods; so should ye sin against the LORD your God.",,,,,,1824,5
1825,DEUT,20,19,"When thou shalt besiege a city a long time, in making war against it to take it, thou shalt not destroy the trees thereof by forcing an axe against them: for thou mayest eat of them, and thou shalt not cut them down (for the tree of the field is man's life) to employ them in the siege:",,,,,,1825,5
1826,DEUT,20,20,"Only the trees which thou knowest that they be not trees for meat, thou shalt destroy and cut them down; and thou shalt build bulwarks against the city that maketh war with thee, until it be subdued.",,,,,,1826,5
1827,DEUT,21,1,"If one be found slain in the land which the LORD thy God giveth thee to possess it, lying in the field, and it be not known who hath slain him:",,,,,,1827,5
1828,DEUT,21,2,"Then thy elders and thy judges shall come forth, and they shall measure unto the cities which are round about him that is slain:",,,,,,1828,5
1829,DEUT,21,3,"And it shall be, that the city which is next unto the slain man, even the elders of that city shall take an heifer, which hath not been wrought with, and which hath not drawn in the yoke;",,,,,,1829,5
1830,DEUT,21,4,"And the elders of that city shall bring down the heifer unto a rough valley, which is neither eared nor sown, and shall strike off the heifer's neck there in the valley:",,,,,,1830,5
1831,DEUT,21,5,"And the priests the sons of Levi shall come near; for them the LORD thy God hath chosen to minister unto him, and to bless in the name of the LORD; and by their word shall every controversy and every stroke be tried:",,,,,,1831,5
1832,DEUT,21,6,"And all the elders of that city, that are next unto the slain man, shall wash their hands over the heifer that is beheaded in the valley:",,,,,,1832,5
1833,DEUT,21,7,"And they shall answer and say, Our hands have not shed this blood, neither have our eyes seen it.",,,,,,1833,5
1834,DEUT,21,8,"Be merciful, O LORD, unto thy people Israel, whom thou hast redeemed, and lay not innocent blood unto thy people of Israel's charge. And the blood shall be forgiven them.",,,,,,1834,5
1835,DEUT,21,9,"So shalt thou put away the guilt of innocent blood from among you, when thou shalt do that which is right in the sight of the LORD.",,,,,,1835,5
1836,DEUT,21,10,"When thou goest forth to war against thine enemies, and the LORD thy God hath delivered them into thine hands, and thou hast taken them captive,",,,,,,1836,5
1837,DEUT,21,11,"And seest among the captives a beautiful woman, and hast a desire unto her, that thou wouldest have her to thy wife;",,,,,,1837,5
1838,DEUT,21,12,"Then thou shalt bring her home to thine house, and she shall shave her head, and pare her nails;",,,,,,1838,5
1839,DEUT,21,13,"And she shall put the raiment of her captivity from off her, and shall remain in thine house, and bewail her father and her mother a full month: and after that thou shalt go in unto her, and be her husband, and she shall be thy wife.",,,,,,1839,5
1840,DEUT,21,14,"And it shall be, if thou have no delight in her, then thou shalt let her go whither she will; but thou shalt not sell her at all for money, thou shalt not make merchandise of her, because thou hast humbled her.",,,,,,1840,5
1841,DEUT,21,15,"If a man have two wives, one beloved, and another hated, and they have born him children, both the beloved and the hated; and if the firstborn son be hers that was hated:",,,,,,1841,5
1842,DEUT,21,16,"Then it shall be, when he maketh his sons to inherit that which he hath, that he may not make the son of the beloved firstborn before the son of the hated, which is indeed the firstborn:",,,,,,1842,5
1843,DEUT,21,17,"But he shall acknowledge the son of the hated for the firstborn, by giving him a double portion of all that he hath: for he is the beginning of his strength; the right of the firstborn is his.",,,,,,1843,5
1844,DEUT,21,18,"If a man have a stubborn and rebellious son, which will not obey the voice of his father, or the voice of his mother, and that, when they have chastened him, will not hearken unto them:",,,,,,1844,5
1845,DEUT,21,19,"Then shall his father and his mother lay hold on him, and bring him out unto the elders of his city, and unto the gate of his place;",,,,,,1845,5
1846,DEUT,21,20,"And they shall say unto the elders of his city, This our son is stubborn and rebellious, he will not obey our voice; he is a glutton, and a drunkard.",,,,,,1846,5
1847,DEUT,21,21,"And all the men of his city shall stone him with stones, that he die: so shalt thou put evil away from among you; and all Israel shall hear, and fear.",,,,,,1847,5
1848,DEUT,21,22,"And if a man have committed a sin worthy of death, and he be to be put to death, and thou hang him on a tree:",,,,,,1848,5
1849,DEUT,21,23,"His body shall not remain all night upon the tree, but thou shalt in any wise bury him that day; (for he that is hanged is accursed of God;) that thy land be not defiled, which the LORD thy God giveth thee for an inheritance.",,,,,,1849,5
1850,DEUT,22,1,"Thou shalt not see thy brother's ox or his sheep go astray, and hide thyself from them: thou shalt in any case bring them again unto thy brother.",,,,,,1850,5
1851,DEUT,22,2,"And if thy brother be not nigh unto thee, or if thou know him not, then thou shalt bring it unto thine own house, and it shall be with thee until thy brother seek after it, and thou shalt restore it to him again.",,,,,,1851,5
1852,DEUT,22,3,"In like manner shalt thou do with his ass; and so shalt thou do with his raiment; and with all lost thing of thy brother's, which he hath lost, and thou hast found, shalt thou do likewise: thou mayest not hide thyself.",,,,,,1852,5
1853,DEUT,22,4,"Thou shalt not see thy brother's ass or his ox fall down by the way, and hide thyself from them: thou shalt surely help him to lift them up again.",,,,,,1853,5
1854,DEUT,22,5,"The woman shall not wear that which pertaineth unto a man, neither shall a man put on a woman's garment: for all that do so are abomination unto the LORD thy God.",,,,,,1854,5
1855,DEUT,22,6,"If a bird's nest chance to be before thee in the way in any tree, or on the ground, whether they be young ones, or eggs, and the dam sitting upon the young, or upon the eggs, thou shalt not take the dam with the young:",,,,,,1855,5
1856,DEUT,22,7,"But thou shalt in any wise let the dam go, and take the young to thee; that it may be well with thee, and that thou mayest prolong thy days.",,,,,,1856,5
1857,DEUT,22,8,"When thou buildest a new house, then thou shalt make a battlement for thy roof, that thou bring not blood upon thine house, if any man fall from thence.",,,,,,1857,5
1858,DEUT,22,9,"Thou shalt not sow thy vineyard with divers seeds: lest the fruit of thy seed which thou hast sown, and the fruit of thy vineyard, be defiled.",,,,,,1858,5
1859,DEUT,22,10,Thou shalt not plow with an ox and an ass together.,,,,,,1859,5
1860,DEUT,22,11,"Thou shalt not wear a garment of divers sorts, as of woolen and linen together.",,,,,,1860,5
1861,DEUT,22,12,"Thou shalt make thee fringes upon the four quarters of thy vesture, wherewith thou coverest thyself.",,,,,,1861,5
1862,DEUT,22,13,"If any man take a wife, and go in unto her, and hate her,",,,,,,1862,5
1863,DEUT,22,14,"And give occasions of speech against her, and bring up an evil name upon her, and say, I took this woman, and when I came to her, I found her not a maid:",,,,,,1863,5
1864,DEUT,22,15,"Then shall the father of the damsel, and her mother, take and bring forth the tokens of the damsel's virginity unto the elders of the city in the gate:",,,,,,1864,5
1865,DEUT,22,16,"And the damsel's father shall say unto the elders, I gave my daughter unto this man to wife, and he hateth her;",,,,,,1865,5
1866,DEUT,22,17,"And, lo, he hath given occasions of speech against her, saying, I found not thy daughter a maid; and yet these are the tokens of my daughter's virginity. And they shall spread the cloth before the elders of the city.",,,,,,1866,5
1867,DEUT,22,18,And the elders of that city shall take that man and chastise him;,,,,,,1867,5
1868,DEUT,22,19,"And they shall amerce him in an hundred shekels of silver, and give them unto the father of the damsel, because he hath brought up an evil name upon a virgin of Israel: and she shall be his wife; he may not put her away all his days.",,,,,,1868,5
1869,DEUT,22,20,"But if this thing be true, and the tokens of virginity be not found for the damsel:",,,,,,1869,5
1870,DEUT,22,21,"Then they shall bring out the damsel to the door of her father's house, and the men of her city shall stone her with stones that she die: because she hath wrought folly in Israel, to play the whore in her father's house: so shalt thou put evil away from among you.",,,,,,1870,5
1871,DEUT,22,22,"If a man be found lying with a woman married to an husband, then they shall both of them die, both the man that lay with the woman, and the woman: so shalt thou put away evil from Israel.",,,,,,1871,5
1872,DEUT,22,23,"If a damsel that is a virgin be betrothed unto an husband, and a man find her in the city, and lie with her;",,,,,,1872,5
1873,JOSH,7,21,"When I saw among the spoils a goodly Babylonish garment, and two hundred shekels of silver, and a wedge of gold of fifty shekels weight, then I coveted them, and took them; and, behold, they are hid in the earth in the midst of my tent, and the silver under it.",,,,,,1873,6
1874,JOSH,7,22,"So Joshua sent messengers, and they ran unto the tent; and, behold, it was hid in his tent, and the silver under it.",,,,,,1874,6
1875,JOSH,7,23,"And they took them out of the midst of the tent, and brought them unto Joshua, and unto all the children of Israel, and laid them out before the LORD.",,,,,,1875,6
1876,JOSH,7,24,"And Joshua, and all Israel with him, took Achan the son of Zerah, and the silver, and the garment, and the wedge of gold, and his sons, and his daughters, and his oxen, and his asses, and his sheep, and his tent, and all that he had: and they brought them unto the valley of Achor.",,,,,,1876,6
1877,JOSH,7,25,"And Joshua said, Why hast thou troubled us? the LORD shall trouble thee this day. And all Israel stoned him with stones, and burned them with fire, after they had stoned them with stones.",,,,,,1877,6
1878,JOSH,7,26,"And they raised over him a great heap of stones unto this day. So the LORD turned from the fierceness of his anger. Wherefore the name of that place was called, The valley of Achor, unto this day.",,,,,,1878,6
1879,JOSH,8,1,"And the LORD said unto Joshua, Fear not, neither be thou dismayed: take all the people of war with thee, and arise, go up to Ai: see, I have given into thy hand the king of Ai, and his people, and his city, and his land:",,,,,,1879,6
1880,JOSH,8,2,"And thou shalt do to Ai and her king as thou didst unto Jericho and her king: only the spoil thereof, and the cattle thereof, shall ye take for a prey unto yourselves: lay thee an ambush for the city behind it.",,,,,,1880,6
1881,JOSH,8,3,"So Joshua arose, and all the people of war, to go up against Ai: and Joshua chose out thirty thousand mighty men of valor, and sent them away by night.",,,,,,1881,6
1882,JOSH,8,4,"And he commanded them, saying, Behold, ye shall lie in wait against the city, even behind the city: go not very far from the city, but be ye all ready:",,,,,,1882,6
1883,JOSH,8,5,"And I, and all the people that are with me, will approach unto the city: and it shall come to pass, when they come out against us, as at the first, that we will flee before them,",,,,,,1883,6
1884,JOSH,8,6,"(For they will come out after us) till we have drawn them from the city; for they will say, They flee before us, as at the first: therefore we will flee before them.",,,,,,1884,6
1885,JOSH,8,7,"Then ye shall rise up from the ambush, and seize upon the city: for the LORD your God will deliver it into your hand.",,,,,,1885,6
1886,JOSH,8,8,"And it shall be, when ye have taken the city, that ye shall set the city on fire: according to the commandment of the LORD shall ye do. See, I have commanded you.",,,,,,1886,6
1887,JOSH,8,9,"Joshua therefore sent them forth: and they went to lie in ambush, and abode between Bethel and Ai, on the west side of Ai: but Joshua lodged that night among the people.",,,,,,1887,6
1888,JOSH,8,10,"And Joshua rose up early in the morning, and numbered the people, and went up, he and the elders of Israel, before the people to Ai.",,,,,,1888,6
1889,JOSH,8,11,"And all the people, even the people of war that were with him, went up, and drew nigh, and came before the city, and pitched on the north side of Ai: now there was a valley between them and Ai.",,,,,,1889,6
1890,JOSH,8,12,"And he took about five thousand men, and set them to lie in ambush between Bethel and Ai, on the west side of the city.",,,,,,1890,6
1891,JOSH,8,13,"And when they had set the people, even all the host that was on the north of the city, and their liers in wait on the west of the city, Joshua went that night into the midst of the valley.",,,,,,1891,6
1892,JOSH,8,14,"And it came to pass, when the king of Ai saw it, that they hasted and rose up early, and the men of the city went out against Israel to battle, he and all his people, at a time appointed, before the plain; but he wist not that there were liers in ambush against him behind the city.",,,,,,1892,6
1893,JOSH,8,15,"And Joshua and all Israel made as if they were beaten before them, and fled by the way of the wilderness.",,,,,,1893,6
1894,JOSH,8,16,"And all the people that were in Ai were called together to pursue after them: and they pursued after Joshua, and were drawn away from the city.",,,,,,1894,6
1895,JOSH,8,17,"And there was not a man left in Ai or Bethel, that went not out after Israel: and they left the city open, and pursued after Israel.",,,,,,1895,6
1896,JOSH,8,18,"And the LORD said unto Joshua, Stretch out the spear that is in thy hand toward Ai; for I will give it into thine hand. And Joshua stretched out the spear that he had in his hand toward the city.",,,,,,1896,6
1897,JOSH,8,19,"And the ambush arose quickly out of their place, and they ran as soon as he had stretched out his hand: and they entered into the city, and took it, and hasted and set the city on fire.",,,,,,1897,6
1898,JOSH,8,20,"And when the men of Ai looked behind them, they saw, and, behold, the smoke of the city ascended up to heaven, and they had no power to flee this way or that way: and the people that fled to the wilderness turned back upon the pursuers.",,,,,,1898,6
1899,JOSH,8,21,"And when Joshua and all Israel saw that the ambush had taken the city, and that the smoke of the city ascended, then they turned again, and slew the men of Ai.",,,,,,1899,6
1900,JOSH,8,22,"And the other issued out of the city against them; so they were in the midst of Israel, some on this side, and some on that side: and they smote them, so that they let none of them remain or escape.",,,,,,1900,6
1901,JOSH,8,23,"And the king of Ai they took alive, and brought him to Joshua.",,,,,,1901,6
1902,JOSH,8,24,"And it came to pass, when Israel had made an end of slaying all the inhabitants of Ai in the field, in the wilderness wherein they chased them, and when they were all fallen on the edge of the sword, until they were consumed, that all the Israelites returned unto Ai, and smote it with the edge of the sword.",,,,,,1902,6
1903,JOSH,8,25,"And so it was, that all that fell that day, both of men and women, were twelve thousand, even all the men of Ai.",,,,,,1903,6
1904,JOSH,8,26,"For Joshua drew not his hand back, wherewith he stretched out the spear, until he had utterly destroyed all the inhabitants of Ai.",,,,,,1904,6
1905,JOSH,8,27,"Only the cattle and the spoil of that city Israel took for a prey unto themselves, according unto the word of the LORD which he commanded Joshua.",,,,,,1905,6
1906,JOSH,8,28,"And Joshua burnt Ai, and made it an heap for ever, even a desolation unto this day.",,,,,,1906,6
1907,JOSH,8,29,"And the king of Ai he hanged on a tree until eventide: and as soon as the sun was down, Joshua commanded that they should take his carcass down from the tree, and cast it at the entering of the gate of the city, and raise thereon a great heap of stones, that remaineth unto this day.",,,,,,1907,6
1908,JOSH,8,30,"Then Joshua built an altar unto the LORD God of Israel in mount Ebal,",,,,,,1908,6
1909,JOSH,8,31,"As Moses the servant of the LORD commanded the children of Israel, as it is written in the book of the law of Moses, an altar of whole stones, over which no man hath lift up any iron: and they offered thereon burnt offerings unto the LORD, and sacrificed peace offerings.",,,,,,1909,6
1910,JOSH,8,32,"And he wrote there upon the stones a copy of the law of Moses, which he wrote in the presence of the children of Israel.",,,,,,1910,6
1911,JOSH,8,33,"And all Israel, and their elders, and officers, and their judges, stood on this side the ark and on that side before the priests the Levites, which bare the ark of the covenant of the LORD, as well the stranger, as he that was born among them; half of them over against mount Gerizim, and half of them over against mount Ebal; as Moses the servant of the LORD had commanded before, that they should bless the people of Israel.",,,,,,1911,6
1912,JOSH,8,34,"And afterward he read all the words of the law, the blessings and cursings, according to all that is written in the book of the law.",,,,,,1912,6
1913,JOSH,8,35,"There was not a word of all that Moses commanded, which Joshua read not before all the congregation of Israel, with the women, and the little ones, and the strangers that were conversant among them.",,,,,,1913,6
1914,JOSH,9,1,"And it came to pass, when all the kings which were on this side Jordan, in the hills, and in the valleys, and in all the coasts of the great sea over against Lebanon, the Hittite, and the Amorite, the Canaanite, the Perizzite, the Hivite, and the Jebusite, heard thereof;",,,,,,1914,6
1915,JOSH,9,2,"That they gathered themselves together, to fight with Joshua and with Israel, with one accord.",,,,,,1915,6
1916,JOSH,9,3,"And when the inhabitants of Gibeon heard what Joshua had done unto Jericho and to Ai,",,,,,,1916,6
1917,JOSH,9,4,"They did work wilily, and went and made as if they had been ambassadors, and took old sacks upon their asses, and wine bottles, old, and rent, and bound up;",,,,,,1917,6
1918,JOSH,9,5,"And old shoes and clouted upon their feet, and old garments upon them; and all the bread of their provision was dry and mouldy.",,,,,,1918,6
1919,JOSH,9,6,"And they went to Joshua unto the camp at Gilgal, and said unto him, and to the men of Israel, We be come from a far country: now therefore make ye a league with us.",,,,,,1919,6
1920,JOSH,9,7,"And the men of Israel said unto the Hivites, Peradventure ye dwell among us; and how shall we make a league with you?",,,,,,1920,6
